year_film,year_ceremony,ceremony,category,name,film,winner,date,reducedString,tconst,primaryTitle,originalTitle
1996,1997,69,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False,1996,breaking waves,tt0115751,Breaking the Waves,Breaking the Waves
1996,1997,69,ACTRESS IN A LEADING ROLE,Emily Watson,Breaking the Waves,False,1996,breaking waves,tt1841524,Breaking Waves,Breaking Waves
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,False,1996,crucible,tt0115988,The Crucible,The Crucible
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Lauren Bacall,The Mirror Has Two Faces,False,1996,mirror has two faces,tt0117057,The Mirror Has Two Faces,The Mirror Has Two Faces
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Barbara Hershey,The Portrait of a Lady,False,1996,portrait of a lady,tt0117364,The Portrait of a Lady,The Portrait of a Lady
1996,1997,69,ART DIRECTION,Art Direction:  Bo Welch;  Set Decoration:  Cheryl Carasik,The Birdcage,False,1996,birdcage,tt0115685,The Birdcage,The Birdcage
1996,1997,69,ART DIRECTION,Art Direction:  Bo Welch;  Set Decoration:  Cheryl Carasik,The Birdcage,False,1996,birdcage,tt13542376,Birdcage,Birdcage
1996,1997,69,ART DIRECTION,Art Direction:  Brian Morris;  Set Decoration:  Philippe Turlure,Evita,False,1996,evita,tt0116250,Evita,Evita
1996,1997,69,CINEMATOGRAPHY,Caleb Deschanel,Fly Away Home,False,1996,fly away home,tt0116329,Fly Away Home,Fly Away Home
1996,1997,69,CINEMATOGRAPHY,Chris Menges,Michael Collins,False,1996,michael collins,tt0117039,Michael Collins,Michael Collins
1996,1997,69,COSTUME DESIGN,Paul Brown,Angels and Insects,False,1996,angels and insects,tt0112365,Angels and Insects,Angels and Insects
1996,1997,69,DOCUMENTARY (Feature),Susan W. Dryfoos,The Line King: The Al Hirschfeld Story,False,1996,line king al hirschfeld story,tt0116886,The Line King: The Al Hirschfeld Story,The Line King: The Al Hirschfeld Story
1996,1997,69,DOCUMENTARY (Feature),"Jo Menell, Angus Gibson",Mandela,False,1996,mandela,tt0116980,Mandela,Mandela
1996,1997,69,DOCUMENTARY (Feature),"Anne Belle, Deborah Dickson",Suzanne Farrell: Elusive Muse,False,1996,suzanne farrell elusive muse,tt0117793,Suzanne Farrell: Elusive Muse,Suzanne Farrell: Elusive Muse
1996,1997,69,DOCUMENTARY (Feature),Rick Goldsmith,Tell the Truth and Run: George Seldes and the American Press,False,1996,tell truth and run george seldes and american press,tt0117873,Tell the Truth and Run: George Seldes and the American Press,Tell the Truth and Run: George Seldes and the American Press
1996,1997,69,DOCUMENTARY (Feature),"Leon Gast, David Sonenberg",When We Were Kings,True,1996,when we were kings,tt0118147,When We Were Kings,When We Were Kings
1996,1997,69,DOCUMENTARY (Short Subject),Perry Wolff,An Essay on Matisse,False,1996,an essay on matisse,tt0116234,An Essay on Matisse,An Essay on Matisse
1996,1997,69,DOCUMENTARY (Short Subject),"Susanne Simpson, Ben Burtt",Special Effects,False,1996,special effects,tt0088157,Special Effects,Special Effects
1996,1997,69,FOREIGN LANGUAGE FILM,France,Ridicule,False,1996,ridicule,tt0117477,Ridicule,Ridicule
1996,1997,69,MAKEUP,"Rick Baker, David LeRoy Anderson",The Nutty Professor,True,1996,nutty professor,tt0117218,The Nutty Professor,The Nutty Professor
1996,1997,69,MAKEUP,"Michael Westmore, Scott Wheeler, Jake Garber",Star Trek: First Contact,False,1996,star trek first contact,tt0117731,Star Trek: First Contact,Star Trek: First Contact
1996,1997,69,MUSIC (Original Dramatic Score),John Williams,Sleepers,False,1996,sleepers,tt0117665,Sleepers,Sleepers
1996,1997,69,MUSIC (Original Musical or Comedy Score),Marc Shaiman,The First Wives Club,False,1996,first wives club,tt0116313,The First Wives Club,The First Wives Club
1996,1997,69,MUSIC (Original Musical or Comedy Score),Randy Newman,James and the Giant Peach,False,1996,james and giant peach,tt0116683,James and the Giant Peach,James and the Giant Peach
1996,1997,69,MUSIC (Original Musical or Comedy Score),Hans Zimmer,The Preacher's Wife,False,1996,preachers wife,tt0117372,The Preacher's Wife,The Preacher's Wife
1996,1997,69,MUSIC (Original Song),"Music and Lyric by James Newton Howard, Jud J. Friedman and Allan Dennis Rich",One Fine Day,False,1996,one fine day,tt0117247,One Fine Day,One Fine Day
1996,1997,69,MUSIC (Original Song),Music and Lyric by Adam Schlesinger,That Thing You Do!,False,1996,that thing you do,tt0117887,That Thing You Do!,That Thing You Do!
1996,1997,69,SHORT FILM (Animated),"Tyron Montgomery, Thomas Stellmach",Quest,True,1996,quest,tt0117420,The Quest,The Quest
1996,1997,69,SHORT FILM (Animated),"Tyron Montgomery, Thomas Stellmach",Quest,True,1996,quest,tt0846071,Quest,Quest
1996,1997,69,SHORT FILM (Animated),"Tyron Montgomery, Thomas Stellmach",Quest,True,1996,quest,tt4157144,Quest: The Truth Always Rises,Quest
1996,1997,69,SHORT FILM (Live Action),Antonio Urrutia,"De Tripas, Corazon",False,1996,de tripas corazon,tt0088996,De tripas corazón,De tripas corazón
1996,1997,69,SHORT FILM (Live Action),"David Frankel, Barry Jossen",Dear Diary,True,1996,dear diary,tt0335036,Dear Diary,Dear Diary
1996,1997,69,SOUND,"Chris Carpenter, Bill W. Benton, Bob Beemer, Jeff Wexler",Independence Day,False,1996,independence day,tt0073165,Independence Day,Independence Day
1996,1997,69,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",The Rock,False,1996,rock,tt0117500,The Rock,The Rock
1996,1997,69,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",The Rock,False,1996,rock,tt0495624,Rock,Rock
1996,1997,69,SOUND,"Steve Maslow, Gregg Landaker, Kevin O'Connell, Geoffrey Patterson",Twister,False,1996,twister,tt0096321,Twister,Twister
1996,1997,69,SOUND EFFECTS EDITING,"Richard L. Anderson, David A. Whittaker",Daylight,False,1996,daylight,tt0116040,Daylight,Daylight
1996,1997,69,SOUND EFFECTS EDITING,"Alan Robert Murray, Bub Asman",Eraser,False,1996,eraser,tt0116213,Eraser,Eraser
1996,1997,69,SOUND EFFECTS EDITING,Bruce Stambler,The Ghost and the Darkness,True,1996,ghost and darkness,tt0116409,The Ghost and the Darkness,The Ghost and the Darkness
1996,1997,69,VISUAL EFFECTS,"Scott Squires, Phil Tippett, James Straus, Kit West",Dragonheart,False,1996,dragonheart,tt0116136,DragonHeart,DragonHeart
1996,1997,69,WRITING (Screenplay Based on Material Previously Produced or Published),John Hodge,Trainspotting,False,1996,trainspotting,tt0117951,Trainspotting,Trainspotting
1996,1997,69,WRITING (Screenplay Written Directly for the Screen),John Sayles,Lone Star,False,1996,lone star,tt0116905,Lone Star,Lone Star
1997,1998,70,ACTOR IN A LEADING ROLE,Matt Damon,Good Will Hunting,False,1997,good will hunting,tt0119217,Good Will Hunting,Good Will Hunting
1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,False,1997,apostle,tt0118632,The Apostle,The Apostle
1997,1998,70,ACTOR IN A LEADING ROLE,Robert Duvall,The Apostle,False,1997,apostle,tt6217306,Apostle,Apostle
1997,1998,70,ACTOR IN A LEADING ROLE,Peter Fonda,Ulee's Gold,False,1997,ulees gold,tt0120402,Ulee's Gold,Ulee's Gold
1997,1998,70,ACTOR IN A LEADING ROLE,Dustin Hoffman,Wag the Dog,False,1997,wag dog,tt0120885,Wag the Dog,Wag the Dog
1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,True,1997,as good as it gets,tt0119822,As Good as It Gets,As Good as It Gets
1997,1998,70,ACTOR IN A LEADING ROLE,Jack Nicholson,As Good as It Gets,True,1997,as good as it gets,tt7507268,As Good as It Gets?,As Good as It Gets?
1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robert Forster,Jackie Brown,False,1997,jackie brown,tt0119396,Jackie Brown,Jackie Brown
1997,1998,70,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,Amistad,False,1997,amistad,tt0118607,Amistad,Amistad
1997,1998,70,ACTOR IN A SUPPORTING ROLE,Burt Reynolds,Boogie Nights,False,1997,boogie nights,tt0118749,Boogie Nights,Boogie Nights
1997,1998,70,ACTRESS IN A LEADING ROLE,Helena Bonham Carter,The Wings of the Dove,False,1997,wings of dove,tt0120520,The Wings of the Dove,The Wings of the Dove
1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,False,1997,afterglow,tt0118566,Afterglow,Afterglow
1997,1998,70,ACTRESS IN A LEADING ROLE,Julie Christie,Afterglow,False,1997,afterglow,tt4086722,The Afterglow,The Afterglow
1997,1998,70,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Brown,False,1997,mrs brown,tt0119280,Mrs. Brown,Mrs Brown
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,True,1997,la confidential,tt0119488,L.A. Confidential,L.A. Confidential
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,False,1997,in out,tt0119360,In & Out,In & Out
1997,1998,70,ART DIRECTION,Art Direction:  Jan Roelfs;  Set Decoration:  Nancy Nye,Gattaca,False,1997,gattaca,tt0119177,Gattaca,GATTACA
1997,1998,70,ART DIRECTION,Art Direction:  Dante Ferretti;  Set Decoration:  Francesca Lo Schiavo,Kundun,False,1997,kundun,tt0119485,Kundun,Kundun
1997,1998,70,COSTUME DESIGN,Janet Patterson,Oscar and Lucinda,False,1997,oscar and lucinda,tt0119843,Oscar and Lucinda,Oscar and Lucinda
1997,1998,70,DIRECTING,Peter Cattaneo,The Full Monty,False,1997,full monty,tt0119164,The Full Monty,The Full Monty
1997,1998,70,DIRECTING,Atom Egoyan,The Sweet Hereafter,False,1997,sweet hereafter,tt0120255,The Sweet Hereafter,The Sweet Hereafter
1997,1998,70,DOCUMENTARY (Feature),Michael Paxton,Ayn Rand: A Sense of Life,False,1997,ayn rand a sense of life,tt0118662,Ayn Rand: A Sense of Life,Ayn Rand: A Sense of Life
1997,1998,70,DOCUMENTARY (Feature),"Michèle Ohayon, Julia Schachter",Colors Straight Up,False,1997,colors straight up,tt0126249,Colors Straight Up,Colors Straight Up
1997,1998,70,DOCUMENTARY (Feature),"Spike Lee, Sam Pollard",4 Little Girls,False,1997,iv little girls,tt0118540,4 Little Girls,4 Little Girls
1997,1998,70,DOCUMENTARY (Feature),"Rabbi Marvin Hier, Richard Trank",The Long Way Home,True,1997,long way home,tt0119561,The Long Way Home,The Long Way Home
1997,1998,70,DOCUMENTARY (Feature),"Dan Gifford, William Gazecki",Waco: The Rules of Engagement,False,1997,waco rules of engagement,tt0120472,Waco: The Rules of Engagement,Waco: The Rules of Engagement
1997,1998,70,DOCUMENTARY (Short Subject),"Kieth Merrill, Jonathan Stern",Amazon,False,1997,amazon,tt0103666,Amazon,Amazon
1997,1998,70,DOCUMENTARY (Short Subject),Terri Randall,Daughter of the Bride,False,1997,daughter of bride,tt21106970,Daughter of the Bride,Daughter of the Bride
1997,1998,70,FILM EDITING,Richard Francis-Bruce,Air Force One,False,1997,air force one,tt0118571,Air Force One,Air Force One
1997,1998,70,FOREIGN LANGUAGE FILM,The Netherlands,Character,True,1997,character,tt1329327,Char·ac·ter,Char·ac·ter
1997,1998,70,FOREIGN LANGUAGE FILM,Spain,Secrets of the Heart,False,1997,secrets of heart,tt0296187,Secrets of the Heart,Secrets of the Heart
1997,1998,70,MUSIC (Original Musical or Comedy Score),James Newton Howard,My Best Friend's Wedding,False,1997,my best friends wedding,tt0119738,My Best Friend's Wedding,My Best Friend's Wedding
1997,1998,70,MUSIC (Original Song),Music by Alan Menken; Lyric by David Zippel,Hercules,False,1997,hercules,tt0085672,Hercules,Hercules
1997,1998,70,MUSIC (Original Song),Music and Lyric by Diane Warren,Con Air,False,1997,con air,tt0118880,Con Air,Con Air
1997,1998,70,SHORT FILM (Animated),Alexander Petrov,The Mermaid,False,1997,mermaid,tt0171526,The Mermaid,The Mermaid
1997,1998,70,SHORT FILM (Animated),Alexander Petrov,The Mermaid,False,1997,mermaid,tt5938508,Mermaid,Mermaid
1997,1998,70,SHORT FILM (Live Action),"Roger Goldby, Barney Reisz",It's Good to Talk,False,1997,its good to talk,tt4213720,It's Good to Talk,It's Good to Talk
1997,1998,70,SHORT FILM (Live Action),"Kim Magnusson, Anders Thomas Jensen",Wolfgang,False,1997,wolfgang,tt11146690,Wolfgang,Wolfgang
1997,1998,70,SOUND EFFECTS EDITING,"Mark P. Stoeckinger, Per Hallberg",Face/Off,False,1997,faceoff,tt0068564,Winter Comes Early,Face-Off
1997,1998,70,SOUND EFFECTS EDITING,"Mark P. Stoeckinger, Per Hallberg",Face/Off,False,1997,faceoff,tt0119094,Face/Off,Face/Off
1997,1998,70,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Randal M. Dutra, Michael Lantieri",The Lost World: Jurassic Park,False,1997,lost world jurassic park,tt0119567,The Lost World: Jurassic Park,The Lost World: Jurassic Park
1997,1998,70,VISUAL EFFECTS,"Phil Tippett, Scott E. Anderson, Alec Gillis, John Richardson",Starship Troopers,False,1997,starship troopers,tt0120201,Starship Troopers,Starship Troopers
1997,1998,70,WRITING (Screenplay Based on Material Previously Produced or Published),Paul Attanasio,Donnie Brasco,False,1997,donnie brasco,tt0119008,Donnie Brasco,Donnie Brasco
1997,1998,70,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Deconstructing Harry,False,1997,deconstructing harry,tt0118954,Deconstructing Harry,Deconstructing Harry
1998,1999,71,ACTOR IN A LEADING ROLE,Roberto Benigni,Life Is Beautiful,True,1998,life is beautiful,tt0277799,Life Is Beautiful,Life Is Beautiful
1998,1999,71,ACTOR IN A LEADING ROLE,Tom Hanks,Saving Private Ryan,False,1998,saving private ryan,tt0120815,Saving Private Ryan,Saving Private Ryan
1998,1999,71,ACTOR IN A LEADING ROLE,Ian McKellen,Gods and Monsters,False,1998,gods and monsters,tt0120684,Gods and Monsters,Gods and Monsters
1998,1999,71,ACTOR IN A LEADING ROLE,Nick Nolte,Affliction,False,1998,affliction,tt0118564,Affliction,Affliction
1998,1999,71,ACTOR IN A LEADING ROLE,Edward Norton,American History X,False,1998,american history x,tt0120586,American History X,American History X
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,False,1998,a civil action,tt0120633,A Civil Action,A Civil Action
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Truman Show,False,1998,truman show,tt0120382,The Truman Show,The Truman Show
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,False,1998,shakespeare in love,tt0138097,Shakespeare in Love,Shakespeare in Love
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,False,1998,shakespeare in love,tt14273786,Shakespeare in love,Shakespeare in love
1998,1999,71,ACTOR IN A SUPPORTING ROLE,Billy Bob Thornton,A Simple Plan,False,1998,a simple plan,tt0120324,A Simple Plan,A Simple Plan
1998,1999,71,ACTRESS IN A LEADING ROLE,Cate Blanchett,Elizabeth,False,1998,elizabeth,tt0127536,Elizabeth,Elizabeth
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False,1998,one true thing,tt0120776,One True Thing,One True Thing
1998,1999,71,ACTRESS IN A LEADING ROLE,Meryl Streep,One True Thing,False,1998,one true thing,tt1675260,The One True Thing,The One True Thing
1998,1999,71,ACTRESS IN A LEADING ROLE,Emily Watson,Hilary and Jackie,False,1998,hilary and jackie,tt0150915,Hilary and Jackie,Hilary and Jackie
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,False,1998,primary colors,tt0119942,Primary Colors,Primary Colors
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,False,1998,little voice,tt0147004,Little Voice,Little Voice
1998,1999,71,ART DIRECTION,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,Pleasantville,False,1998,pleasantville,tt0120789,Pleasantville,Pleasantville
1998,1999,71,ART DIRECTION,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,What Dreams May Come,False,1998,what dreams may come,tt0120889,What Dreams May Come,What Dreams May Come
1998,1999,71,CINEMATOGRAPHY,John Toll,The Thin Red Line,False,1998,thin red line,tt0120863,The Thin Red Line,The Thin Red Line
1998,1999,71,COSTUME DESIGN,Colleen Atwood,Beloved,False,1998,beloved,tt0065459,The Beloved,The Beloved
1998,1999,71,COSTUME DESIGN,Colleen Atwood,Beloved,False,1998,beloved,tt0120603,Beloved,Beloved
1998,1999,71,COSTUME DESIGN,Sandy Powell,Velvet Goldmine,False,1998,velvet goldmine,tt0120879,Velvet Goldmine,Velvet Goldmine
1998,1999,71,DOCUMENTARY (Feature),"Matthew Diamond, Jerry Kupfer",Dancemaker,False,1998,dancemaker,tt0175550,Dancemaker,Dancemaker
1998,1999,71,DOCUMENTARY (Feature),"Jonathan Stack, Liz Garbus","The Farm: Angola, U.S.A.",False,1998,farm angola usa,tt0139193,"The Farm: Angola, USA","The Farm: Angola, USA"
1998,1999,71,DOCUMENTARY (Feature),"James Moll, Ken Lipper",The Last Days,True,1998,last days,tt0174852,The Last Days,The Last Days
1998,1999,71,DOCUMENTARY (Feature),"James Moll, Ken Lipper",The Last Days,True,1998,last days,tt0188024,Last Days,Last Days
1998,1999,71,DOCUMENTARY (Feature),Robert B. Weide,Lenny Bruce: Swear to Tell the Truth,False,1998,lenny bruce swear to tell truth,tt0175844,Lenny Bruce: Swear to Tell the Truth,Lenny Bruce: Swear to Tell the Truth
1998,1999,71,DOCUMENTARY (Feature),"Barbara Sonneborn, Janet Cole",Regret to Inform,False,1998,regret to inform,tt0181786,Regret to Inform,Regret to Inform
1998,1999,71,FILM EDITING,Anne V. Coates,Out of Sight,False,1998,out of sight,tt0120780,Out of Sight,Out of Sight
1998,1999,71,FOREIGN LANGUAGE FILM,Spain,The Grandfather,False,1998,grandfather,tt6487542,The Grandfather,The Grandfather
1998,1999,71,MUSIC (Original Musical or Comedy Score),Randy Newman,A Bug's Life,False,1998,a bugs life,tt0120623,A Bug's Life,A Bug's Life
1998,1999,71,MUSIC (Original Musical or Comedy Score),Music by Matthew Wilder; Lyrics by David Zippel; Orchestral Score by Jerry Goldsmith,Mulan,False,1998,mulan,tt0120762,Mulan,Mulan
1998,1999,71,MUSIC (Original Musical or Comedy Score),Music by Matthew Wilder; Lyrics by David Zippel; Orchestral Score by Jerry Goldsmith,Mulan,False,1998,mulan,tt14144488,Mu-Lan,Mu-Lan
1998,1999,71,MUSIC (Original Musical or Comedy Score),Marc Shaiman,Patch Adams,False,1998,patch adams,tt0129290,Patch Adams,Patch Adams
1998,1999,71,MUSIC (Original Musical or Comedy Score),Music and Lyrics by Stephen Schwartz; Orchestral Score by Hans Zimmer,The Prince of Egypt,False,1998,prince of egypt,tt0120794,The Prince of Egypt,The Prince of Egypt
1998,1999,71,MUSIC (Original Song),Music and Lyric by Diane Warren,Armageddon,False,1998,armageddon,tt0120591,Armageddon,Armageddon
1998,1999,71,MUSIC (Original Song),"Music by Carole Bayer Sager and David Foster; Lyric by Carole Bayer Sager, David Foster, Tony Renis and Alberto Testa",Quest for Camelot,False,1998,quest for camelot,tt0120800,Quest for Camelot,Quest for Camelot
1998,1999,71,MUSIC (Original Song),Music and Lyric by Allison Moorer and Gwil Owen,The Horse Whisperer,False,1998,horse whisperer,tt0119314,The Horse Whisperer,The Horse Whisperer
1998,1999,71,MUSIC (Original Song),Music and Lyric by Randy Newman,Babe: Pig in the City,False,1998,babe pig in city,tt0120595,Babe: Pig in the City,Babe: Pig in the City
1998,1999,71,SHORT FILM (Animated),Chris Wedge,Bunny,True,1998,bunny,tt0242337,Bunny,Bunny
1998,1999,71,SHORT FILM (Animated),"Christopher Grace, Jonathan Myerson",The Canterbury Tales,False,1998,canterbury tales,tt3680474,Canterbury Tales,Canterbury Tales
1998,1999,71,SHORT FILM (Animated),Mark Baker,Jolly Roger,False,1998,jolly roger,tt0235497,Jolly Roger,Jolly Roger
1998,1999,71,SHORT FILM (Animated),"Mark Osborne, Steve Kalafer",More,False,1998,more,tt0195075,More,More
1998,1999,71,SHORT FILM (Live Action),"Will Speck, Josh Gordon",Culture,False,1998,culture,tt3626190,The Culture,The Culture
1998,1999,71,SHORT FILM (Live Action),"Simon Sandquist, Joel Bergvall",Victor,False,1998,victor,tt10828462,Victor,Victor
1998,1999,71,SOUND,"Kevin O'Connell, Greg P. Russell, Pud Cusack",The Mask of Zorro,False,1998,mask of zorro,tt0120746,The Mask of Zorro,The Mask of Zorro
1998,1999,71,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",Bulworth,False,1998,bulworth,tt0118798,Bulworth,Bulworth
1999,2000,72,ACTOR IN A LEADING ROLE,Russell Crowe,The Insider,False,1999,insider,tt0140352,The Insider,The Insider
1999,2000,72,ACTOR IN A LEADING ROLE,Richard Farnsworth,The Straight Story,False,1999,straight story,tt0166896,The Straight Story,The Straight Story
